study_id,title,quality_flags,missing_field_count,resource_count,resource_quality_flags
oa_W1488833625,Local and Global Peacebuilding: A Case Study of the Training Program Peace Leadership for Rwandan Women by Karuna Center for Peacebuilding,missing_url;external_research_article;no_microdata,3,0,
oa_W6732860,Women in the Rwandan and South African Parliaments,external_research_article;no_microdata,2,0,
oa_W4388226324,"Effect of Risk Management Practices on Project Performance. A Case of Twiceceka Project/WFWI- in Huye District, Rwanda",external_research_article;no_microdata,2,1,
oa_W2280887705,Dangerous Speech and Dangerous Ideology: An Integrated Model for Monitoring and Prevention,external_research_article;no_microdata,2,1,
oa_W2167714745,Do We Understand Life after Genocide? Center and Periphery in the Construction of Knowledge in Postgenocide Rwanda,external_research_article;no_microdata,2,1,
oa_W2128107010,Darfur: the politics of genocide denial syndrome,external_research_article;no_microdata,2,0,
oa_W1971897936,The Microphysics of Participation in Refugee Research,external_research_article;no_microdata,2,1,
oa_W3009617557,Female street vendors’ (dis)engagement with politics in Rwanda – Orientalising women’s political participation,external_research_article;no_microdata,2,1,
oa_W2135245702,르완다의 여성 정치 권한 강화,missing_url;external_research_article;no_microdata,3,0,
oa_W2944875837,르완다의 여성 정치 권한 강화 :분쟁과 여성 리더십,missing_url;external_research_article;no_microdata,3,0,
oa_W3114256634,Effective prevention of intimate partner violence through couples training: a randomised controlled trial of <i>Indashyikirwa</i> in Rwanda,external_research_article;no_microdata,2,1,
oa_W2795207433,Rwandan women’s political participation and representation after the genocide: impact and concerns,external_research_article;no_microdata,2,1,
oa_W2022986775,"Who killed in Rwanda’s genocide? Micro-space, social influence and individual participation in intergroup violence",external_research_article;no_microdata,2,1,
oa_W2187026660,"""Your Justice is Too Slow"": Will the ICTR Fail Rwanda's Rape Victims?",external_research_article;no_microdata,2,1,
